id,pharmacy_id,drug_code,batch_number,expiry_date,quantity_on_hand,minimum_stock,maximum_stock,unit_cost,inventory_status,received_date,storage_location,days_to_expiry,inventory_value_aed,stock_status
761c46dc-8724-4c03-a75b-fc52df676a23,0084942a-7f9c-4342-a2ef-afdd30ce7796,DQ6-7747-00083-03,SIM-B-FALCON-DQ6774700083-HEALTHY-022,2027-05-18,54,36,180,0.9,ACTIVE,2026-04-20,FalconMe-HEA-022,332,48.6,HEALTHY
8bbaa41f-7e31-4d96-8527-cc1f4bb0c4fb,0084942a-7f9c-4342-a2ef-afdd30ce7796,DQ9-5398-05684-02,SIM-B-FALCON-DQ9539805684-LOW_STOCK-018,2027-04-07,54,69,207,155,ACTIVE,2026-01-25,FalconMe-LOW-018,291,8370,LOW_STOCK
256b3bd5-460b-42dd-998f-43032884ee3e,0084942a-7f9c-4342-a2ef-afdd30ce7796,DR6-4747-05035-02,SIM-B-FALCON-DR6474705035-PRE_OOS-025,2027-02-12,79,77,385,23.4,ACTIVE,2026-03-30,FalconMe-PRE-025,237,1848.6,HEALTHY
1dbf407e-d9fb-47f6-a65f-83103f93f221,0084942a-7f9c-4342-a2ef-afdd30ce7796,DRCN-2023-002186,ENH-MAIN-00591,2029-09-16,2,1,10,871.77,ACTIVE,2025-07-05,CONTROLLED ROOM,1184,1743.54,HEALTHY
b2839129-d209-41f2-840e-d8b5b3b05cc3,0084942a-7f9c-4342-a2ef-afdd30ce7796,DRCN-2024-001565,ENH-MAIN-00075,2031-05-08,5,1,9,233.61,ACTIVE,2025-10-29,CONTROLLED ROOM,1783,1168.05,HEALTHY
bebc3d57-5fe7-483b-b3c8-d0fd8d15014e,0084942a-7f9c-4342-a2ef-afdd30ce7796,DRCN-2024-002605,ENH-MAIN-00907,2029-11-12,5,2,19,155.1,ACTIVE,2026-04-11,FRIDGE,1241,775.5,HEALTHY
ebbb7378-1a26-4690-883d-9786000f7ae4,0084942a-7f9c-4342-a2ef-afdd30ce7796,DRCN-2024-004863,ENH-MAIN-01004,2026-12-18,0,1,4,3498,ACTIVE,2025-08-11,HIGH VALUE CABINET,181,0,OUT_OF_STOCK
ec0064e6-c162-410e-a048-051209426a02,0084942a-7f9c-4342-a2ef-afdd30ce7796,DRCN-2024-004876,ENH-MAIN-00720,2030-05-12,3,1,12,332.94,ACTIVE,2025-10-01,SHELF B,1422,998.82,HEALTHY
246ba7d6-b692-4ffe-8927-2f87fa0cc55a,0084942a-7f9c-4342-a2ef-afdd30ce7796,DRCN-2024-004895,ENH-MAIN-00543,2031-05-05,5,3,27,316.04,ACTIVE,2026-06-02,CONTROLLED ROOM,1780,1580.2,HEALTHY
0b30d451-61dd-4bab-aa8e-7947ece36ad8,0084942a-7f9c-4342-a2ef-afdd30ce7796,DRCN-2024-005738,ENH-MAIN-00083,2026-12-17,0,1,4,725.48,ACTIVE,2025-07-19,CONTROLLED ROOM,180,0,OUT_OF_STOCK
caf1cce7-f5b7-48f5-815e-21ad98f2858c,0084942a-7f9c-4342-a2ef-afdd30ce7796,DS8-7174-07180-02,ENH-MAIN-00701,2028-07-09,2,1,4,4856.15,ACTIVE,2025-07-02,HIGH VALUE CABINET,750,9712.3,HEALTHY
44381fa9-6473-41c1-9520-9e52478dc88f,0084942a-7f9c-4342-a2ef-afdd30ce7796,DT0-B355-12360-01,ENH-MAIN-00016,2030-03-27,0,1,10,188.9,ACTIVE,2026-01-14,FRIDGE,1376,0,OUT_OF_STOCK
9836ca6c-3e6b-4b18-a10f-917709380a7a,0084942a-7f9c-4342-a2ef-afdd30ce7796,DT0-B868-13863-01,ENH-MAIN-00570,2027-07-28,0,2,14,189.12,ACTIVE,2025-11-21,SHELF A,403,0,OUT_OF_STOCK
7e002668-6819-41e9-94f0-7bd9fa6b18e4,0084942a-7f9c-4342-a2ef-afdd30ce7796,DT0-C467-15273-01,ENH-MAIN-01090,2029-07-24,12,4,28,326.88,ACTIVE,2026-04-15,FRIDGE,1130,3922.56,HEALTHY
60af38dd-626c-4f9f-b129-5360d6d8d2fb,0084942a-7f9c-4342-a2ef-afdd30ce7796,DT2-B682-07587-02,ENH-MAIN-01048,2027-10-11,48,17,124,81.65,ACTIVE,2025-09-07,FRIDGE,478,3919.2,HEALTHY
061fe7a9-8b50-49b9-b736-a0dd70fbcbbe,0084942a-7f9c-4342-a2ef-afdd30ce7796,DT4-A168-10667-01,ENH-MAIN-00798,2029-06-28,3,1,5,4562.1,ACTIVE,2026-01-01,HIGH VALUE CABINET,1104,13686.3,HEALTHY
507dea38-324a-465a-b42d-f6618243012f,0084942a-7f9c-4342-a2ef-afdd30ce7796,DU8-3254-03772-01,ENH-MAIN-01084,2027-02-07,0,8,59,68.44,ACTIVE,2025-08-26,SHELF B,232,0,OUT_OF_STOCK
ce6e0fbc-bd6c-452f-8de1-245c5ddb4845,0084942a-7f9c-4342-a2ef-afdd30ce7796,DU8-C097-03360-02,ENH-MAIN-00948,2027-12-09,0,3,23,132.57,ACTIVE,2026-04-14,FRIDGE,537,0,OUT_OF_STOCK
03432802-bf12-43d2-a1cc-42d8d631e005,0084942a-7f9c-4342-a2ef-afdd30ce7796,DW5-A214-10735-01,BASE-GENE-01498,2029-09-29,9,4,28,168.08,ACTIVE,2025-10-21,SHELF A,1197,1512.72,HEALTHY
e53ef3b7-cc67-4292-8396-135df8f2bff8,0084942a-7f9c-4342-a2ef-afdd30ce7796,DX8-A224-10746-01,BASE-GENE-06753,2028-08-16,2,1,4,4237.51,ACTIVE,2025-12-20,HIGH VALUE CABINET,788,8475.02,HEALTHY
c123a06f-b282-45d2-8aea-528f7b96fb28,0084942a-7f9c-4342-a2ef-afdd30ce7796,DY0-B122-02234-02,BASE-GENE-06706,2027-09-05,0,1,4,268.29,ACTIVE,2026-06-05,SHELF A,442,0,OUT_OF_STOCK
d9400f32-fff4-4aa7-9fa5-31327b6628b8,0084942a-7f9c-4342-a2ef-afdd30ce7796,DY0-B122-18478-01,ENH-MAIN-00279,2026-10-10,0,2,18,178.97,ACTIVE,2025-06-22,MAIN STORE,112,0,OUT_OF_STOCK
a2b9f69a-88fd-4292-9ad5-ad3873e5a3e5,0084942a-7f9c-4342-a2ef-afdd30ce7796,DY0-B122-18513-01,ENH-MAIN-00270,2027-06-14,0,1,9,1826.84,ACTIVE,2025-09-05,HIGH VALUE CABINET,359,0,OUT_OF_STOCK
d7e04bbc-f2fb-4f5f-9381-27d95f531ce9,0084942a-7f9c-4342-a2ef-afdd30ce7796,DY0-B915-02259-02,ENH-MAIN-00933,2028-10-18,3,1,5,624.63,ACTIVE,2025-06-21,MAIN STORE,851,1873.89,HEALTHY
9301a371-23d7-4fe1-a815-5d5b319284ab,0084942a-7f9c-4342-a2ef-afdd30ce7796,E01-1679-02061-01,ENH-MAIN-00620,2028-10-26,0,4,34,68.65,ACTIVE,2026-02-14,CONTROLLED ROOM,859,0,OUT_OF_STOCK
e16d0aed-7284-4f75-baa7-28db68385792,0084942a-7f9c-4342-a2ef-afdd30ce7796,E03-1451-00951-01,ENH-MAIN-00691,2031-04-24,4,1,7,1607.66,ACTIVE,2025-09-06,HIGH VALUE CABINET,1769,6430.64,HEALTHY
23d0d2b2-4280-4f09-a9f2-0ea427756b36,0084942a-7f9c-4342-a2ef-afdd30ce7796,E04-1459-02907-01,ENH-MAIN-00127,2030-12-19,1,1,12,169.31,ACTIVE,2026-02-19,MAIN STORE,1643,169.31,LOW_STOCK
6aa7a3b9-4685-4e22-ab01-4393866ae053,0084942a-7f9c-4342-a2ef-afdd30ce7796,E04-1646-04323-01,ENH-MAIN-00381,2027-08-22,0,2,14,181.78,ACTIVE,2026-05-27,CONTROLLED ROOM,428,0,OUT_OF_STOCK
94e84674-93fe-4cbb-ba66-ef87b128eaf6,0084942a-7f9c-4342-a2ef-afdd30ce7796,E04-2481-02913-02,ENH-MAIN-00563,2027-07-03,4,1,12,887.85,ACTIVE,2026-05-07,SHELF B,378,3551.4,HEALTHY
be15a119-f1e7-456d-a098-5ec561cb927a,0084942a-7f9c-4342-a2ef-afdd30ce7796,E04-2481-02913-02,SIM-B-FALCON-E04248102913-NE_CRITICAL-016,2026-06-22,69,51,204,13.75,ACTIVE,2026-03-02,FalconMe-NE_-016,2,948.75,NEAR_EXPIRY_CRITICAL
e81397f9-f8d4-44cd-940e-a741acc5c40c,0084942a-7f9c-4342-a2ef-afdd30ce7796,E05-4196-04765-01,SIM-B-FALCON-E05419604765-NE_WARNING-018,2026-08-29,67,64,320,16.04,ACTIVE,2025-12-26,FalconMe-NE_-018,70,1074.68,NEAR_EXPIRY_CRITICAL
724d80f5-9421-4681-9dc9-e521c138e347,0084942a-7f9c-4342-a2ef-afdd30ce7796,E05-4196-04765-02,SIM-B-FALCON-E05419604765-HEALTHY-048,2026-11-29,90,37,185,30.81,ACTIVE,2025-12-25,FalconMe-HEA-048,162,2772.9,NEAR_EXPIRY_WARNING
67b13f1b-c228-415b-9f63-29c8254894c5,0084942a-7f9c-4342-a2ef-afdd30ce7796,E08-0498-00564-01,ENH-MAIN-00602,2029-09-17,3,1,5,4598.27,ACTIVE,2025-10-24,HIGH VALUE CABINET,1185,13794.81,HEALTHY
d29b4d6b-7a23-443e-9ff0-07151a847514,0084942a-7f9c-4342-a2ef-afdd30ce7796,E08-1493-00373-01,SIM-B-FALCON-E08149300373-NE_WARNING-011,2026-09-10,45,37,185,11.04,ACTIVE,2026-01-03,FalconMe-NE_-011,82,496.8,NEAR_EXPIRY_CRITICAL
68545bdc-03b1-40be-93ef-b762c202a321,0084942a-7f9c-4342-a2ef-afdd30ce7796,E08-1742-02205-01,ENH-MAIN-00108,2030-10-20,5,4,30,177.05,ACTIVE,2025-10-27,SHELF B,1583,885.25,HEALTHY
e90bd43d-d0c0-4ffe-a378-644e0e6ed46f,0084942a-7f9c-4342-a2ef-afdd30ce7796,E08-2888-03326-01,ENH-MAIN-00513,2028-05-08,3,1,5,115.93,ACTIVE,2025-10-03,MAIN STORE,688,347.79,HEALTHY
386b5d91-4e4a-4984-b01a-41ae0d0826a4,0084942a-7f9c-4342-a2ef-afdd30ce7796,E08-3921-03186-01,SIM-B-FALCON-E08392103186-HEALTHY-200,2027-12-08,226,24,120,2.57,ACTIVE,2025-12-30,FalconMe-HEA-200,536,580.82,HEALTHY
a959a6af-8192-4530-9ed4-f102f606ae67,0084942a-7f9c-4342-a2ef-afdd30ce7796,E08-3921-03186-02,SIM-B-FALCON-E08392103186-LOW_STOCK-033,2027-01-04,38,40,200,2.57,ACTIVE,2026-02-26,FalconMe-LOW-033,198,97.66,LOW_STOCK
19ea7ffa-cd72-459f-943b-f969febb7feb,0084942a-7f9c-4342-a2ef-afdd30ce7796,E08-3921-03188-01,SIM-B-FALCON-E08392103188-HEALTHY-033,2027-01-18,283,54,162,4.26,ACTIVE,2025-12-24,FalconMe-HEA-033,212,1205.58,HEALTHY
354d1445-d391-498f-af09-9aa8ee0a6dc9,0084942a-7f9c-4342-a2ef-afdd30ce7796,E08-3921-03188-02,ENH-MAIN-00161,2029-08-27,66,17,127,41.81,ACTIVE,2025-12-18,SHELF A,1164,2759.46,HEALTHY
5b4499b6-e0ff-4503-89e1-4fdbddbb975e,0084942a-7f9c-4342-a2ef-afdd30ce7796,E08-3921-03188-02,SIM-B-FALCON-E08392103188-HEALTHY-180,2027-10-20,249,38,190,4.26,ACTIVE,2026-02-19,FalconMe-HEA-180,487,1060.74,HEALTHY
6457b031-df81-48a6-8d6f-9f60982aa168,0084942a-7f9c-4342-a2ef-afdd30ce7796,E08-3921-03189-01,SIM-B-FALCON-E08392103189-HEALTHY-246,2027-10-15,103,50,250,8.08,ACTIVE,2026-04-25,FalconMe-HEA-246,482,832.24,HEALTHY
6827356a-940e-4d3e-848b-ef434e9ecbaf,0084942a-7f9c-4342-a2ef-afdd30ce7796,E08-5952-00113-01,SIM-B-FALCON-E08595200113-HEALTHY-379,2027-10-31,88,77,231,5.08,ACTIVE,2026-04-16,FalconMe-HEA-379,498,447.04,HEALTHY
63815185-8bf2-44f9-a85c-f740abc2045f,0084942a-7f9c-4342-a2ef-afdd30ce7796,E09-0093-00863-02,SIM-B-FALCON-E09009300863-HEALTHY-002,2027-11-16,254,24,96,1.18,ACTIVE,2026-04-16,FalconMe-HEA-002,514,299.72,HEALTHY
237c132c-63fd-4b86-ac52-dfe8f9c13650,0084942a-7f9c-4342-a2ef-afdd30ce7796,E09-0098-03936-04,SIM-B-FALCON-E09009803936-HEALTHY-083,2028-02-03,398,38,114,1.31,ACTIVE,2026-03-19,FalconMe-HEA-083,593,521.38,HEALTHY
bd9728c6-f159-4e23-985b-050e43b7a3be,0084942a-7f9c-4342-a2ef-afdd30ce7796,E09-0099-00461-03,SIM-B-FALCON-E09009900461-NE_CRITICAL-009,2026-07-10,118,49,147,0.79,ACTIVE,2026-01-08,FalconMe-NE_-009,20,93.22,NEAR_EXPIRY_CRITICAL
205abcb2-ee9d-4c31-bce0-5b30fe5025b6,0084942a-7f9c-4342-a2ef-afdd30ce7796,E09-0100-00458-01,SIM-B-FALCON-E09010000458-HEALTHY-134,2027-12-26,376,27,108,1.1,ACTIVE,2025-12-31,FalconMe-HEA-134,554,413.6,HEALTHY
b3e30e2a-b72b-414e-84c9-c33fd30f005a,0084942a-7f9c-4342-a2ef-afdd30ce7796,E09-0101-00458-01,SIM-B-FALCON-E09010100458-HEALTHY-006,2027-06-15,74,54,216,1.1,ACTIVE,2025-12-30,FalconMe-HEA-006,360,81.4,HEALTHY
80ce3a63-eeb4-411b-b99f-762015ba4421,0084942a-7f9c-4342-a2ef-afdd30ce7796,E09-D540-03930-01,SIM-B-FALCON-E09D54003930-HEALTHY-176,2028-04-18,176,71,213,1.38,ACTIVE,2026-04-08,FalconMe-HEA-176,668,242.88,HEALTHY
768e3128-5295-4771-b6ce-06ec0b1fe7b2,0084942a-7f9c-4342-a2ef-afdd30ce7796,E11-0700-00788-01,SIM-B-FALCON-E11070000788-HEALTHY-328,2027-07-21,149,51,204,13.76,ACTIVE,2025-12-29,FalconMe-HEA-328,396,2050.24,HEALTHY
8e6f4d97-a93d-4df6-81dd-6cbbe0a1f2d8,0084942a-7f9c-4342-a2ef-afdd30ce7796,E11-0700-00788-02,SIM-B-FALCON-E11070000788-NE_WARNING-010,2026-08-06,39,30,90,13.58,ACTIVE,2026-02-27,FalconMe-NE_-010,47,529.62,NEAR_EXPIRY_CRITICAL
a6b9cf62-1eee-4221-bab2-a8655c00a7b6,0084942a-7f9c-4342-a2ef-afdd30ce7796,E11-0700-06587-02,SIM-B-FALCON-E11070006587-HEALTHY-169,2027-09-06,12,43,215,317,ACTIVE,2025-12-21,FalconMe-HEA-169,443,3804,LOW_STOCK
998b31c7-ed22-4499-8f58-d410765cf6e0,0084942a-7f9c-4342-a2ef-afdd30ce7796,E11-1643-04615-01,SIM-B-FALCON-E11164304615-HEALTHY-330,2027-05-17,48,30,120,13.13,ACTIVE,2026-04-30,FalconMe-HEA-330,331,630.24,HEALTHY
19e2cc22-423d-46ea-bb73-cfef6f8f15d4,0084942a-7f9c-4342-a2ef-afdd30ce7796,E11-3219-03664-01,SIM-B-FALCON-E11321903664-EXPIRED-002,2026-05-19,10,21,84,5.5,ACTIVE,2026-02-21,FalconMe-EXP-002,-32,55,LOW_STOCK
49462f0c-7217-4a8a-8eca-af7cf959fbb8,0084942a-7f9c-4342-a2ef-afdd30ce7796,E11-4705-03664-01,SIM-B-FALCON-E11470503664-HEALTHY-082,2027-11-21,298,62,310,2.74,ACTIVE,2026-04-12,FalconMe-HEA-082,519,816.52,HEALTHY
34ebb6e3-c3e3-4585-a8b0-4b2bdfdaa754,0084942a-7f9c-4342-a2ef-afdd30ce7796,E11-4705-03674-01,ENH-MAIN-00837,2029-04-04,2,1,12,128.99,ACTIVE,2025-06-21,CONTROLLED ROOM,1019,257.98,HEALTHY
3bbf6e33-db73-47e1-9953-9bdb75fdc85b,0084942a-7f9c-4342-a2ef-afdd30ce7796,E11-4705-07508-01,SIM-B-FALCON-E11470507508-HEALTHY-223,2028-01-20,151,42,168,8.23,ACTIVE,2026-04-02,FalconMe-HEA-223,579,1242.73,HEALTHY
346b0773-6ddf-494b-9782-6c35ffc3eaef,0084942a-7f9c-4342-a2ef-afdd30ce7796,E11-5398-05682-01,SIM-B-FALCON-E11539805682-HEALTHY-277,2028-01-24,40,49,196,2.3,ACTIVE,2026-03-04,FalconMe-HEA-277,583,92,LOW_STOCK
86c4fc2f-dc97-440c-a10d-1ac9aa36d19f,0084942a-7f9c-4342-a2ef-afdd30ce7796,E11-5398-07300-01,SIM-B-FALCON-E11539807300-HEALTHY-291,2028-01-09,112,58,290,2.72,ACTIVE,2026-03-26,FalconMe-HEA-291,568,304.64,HEALTHY
e8ed7c88-d402-4150-a62e-3f8a3e13cdfc,0084942a-7f9c-4342-a2ef-afdd30ce7796,E11-7480-07417-01,SIM-B-FALCON-E11748007417-HEALTHY-217,2027-03-18,176,56,280,26.11,ACTIVE,2026-01-08,FalconMe-HEA-217,271,4595.36,HEALTHY
d91508c9-0b3e-4ec5-b359-eb7c4b10c0f8,0084942a-7f9c-4342-a2ef-afdd30ce7796,E12-0698-04616-01,SIM-B-FALCON-E12069804616-HEALTHY-275,2027-02-02,0,43,172,600,ACTIVE,2026-01-17,FalconMe-HEA-275,227,0,OUT_OF_STOCK
c4c8014d-f5d2-4337-a1e8-c6865cd0462a,0084942a-7f9c-4342-a2ef-afdd30ce7796,E12-0698-04619-01,SIM-B-FALCON-E12069804619-HEALTHY-335,2028-03-09,1,38,152,600,ACTIVE,2026-02-11,FalconMe-HEA-335,628,600,LOW_STOCK
4de885bb-06d9-4901-a148-17bf4d2856ac,0084942a-7f9c-4342-a2ef-afdd30ce7796,E12-3499-20179-01,SIM-B-FALCON-E12349920179-LOW_STOCK-010,2027-10-16,0,44,176,155,ACTIVE,2026-05-11,FalconMe-LOW-010,483,0,OUT_OF_STOCK
f6d2f6dd-5cc3-4204-b673-7532e9504636,0084942a-7f9c-4342-a2ef-afdd30ce7796,E12-8826-08702-03,SIM-B-FALCON-E12882608702-LOW_STOCK-001,2028-03-22,0,59,177,58,ACTIVE,2026-04-16,FalconMe-LOW-001,641,0,OUT_OF_STOCK
87346ac4-c075-40eb-84b8-604fca38d02f,0084942a-7f9c-4342-a2ef-afdd30ce7796,E13-0399-05211-01,SIM-B-FALCON-E13039905211-HEALTHY-162,2028-02-29,155,45,135,1.63,ACTIVE,2026-04-05,FalconMe-HEA-162,619,252.65,HEALTHY
cc7e017c-2032-4043-876c-0889451bd0a2,0084942a-7f9c-4342-a2ef-afdd30ce7796,E13-2962-00969-01,SIM-B-FALCON-E13296200969-HEALTHY-247,2027-02-07,89,57,228,15.79,ACTIVE,2026-01-04,FalconMe-HEA-247,232,1405.31,HEALTHY
1bf24a71-86d4-4a1c-8f3a-54ef81c485e6,0084942a-7f9c-4342-a2ef-afdd30ce7796,E13-7116-18198-01,SIM-B-FALCON-E13711618198-HEALTHY-214,2028-01-17,147,58,232,44.23,ACTIVE,2026-04-09,FalconMe-HEA-214,576,6501.81,HEALTHY
52e47631-fc64-440f-9d3e-af609fefbf1c,0084942a-7f9c-4342-a2ef-afdd30ce7796,E15-0441-02874-02,ENH-MAIN-00060,2027-05-20,0,3,25,101.91,ACTIVE,2025-08-09,MAIN STORE,334,0,OUT_OF_STOCK
168539bc-9246-476a-b114-1ab39e3a64f1,0084942a-7f9c-4342-a2ef-afdd30ce7796,E15-0441-02874-02,SIM-B-FALCON-E15044102874-HEALTHY-139,2027-11-16,434,80,240,0.35,ACTIVE,2026-01-13,FalconMe-HEA-139,514,151.9,HEALTHY
41461495-bde3-4059-a856-c9baf84c94d9,0084942a-7f9c-4342-a2ef-afdd30ce7796,E15-1442-01911-01,SIM-B-FALCON-E15144201911-HEALTHY-138,2027-03-25,286,27,81,1.9,ACTIVE,2026-01-25,FalconMe-HEA-138,278,543.4,HEALTHY
d7251dac-8a48-4d1a-80f7-ae6f90efab04,0084942a-7f9c-4342-a2ef-afdd30ce7796,E15-3235-03738-01,SIM-B-FALCON-E15323503738-HEALTHY-357,2027-10-30,84,77,231,6.3,ACTIVE,2026-03-27,FalconMe-HEA-357,497,529.2,HEALTHY
3817d9f0-4e26-418e-9179-9f90a101c646,0084942a-7f9c-4342-a2ef-afdd30ce7796,E15-4962-00316-01,SIM-B-FALCON-E15496200316-HEALTHY-208,2027-08-01,169,63,252,0.96,ACTIVE,2026-03-08,FalconMe-HEA-208,407,162.24,HEALTHY
f98279a7-e055-47b5-94d5-22c32d5760fb,0084942a-7f9c-4342-a2ef-afdd30ce7796,E15-D805-17914-01,SIM-B-FALCON-E15D80517914-HEALTHY-018,2027-07-11,463,79,237,1.5,ACTIVE,2026-01-11,FalconMe-HEA-018,386,694.5,HEALTHY
23d551df-3cae-4cc6-a072-89e69fc9bfad,0084942a-7f9c-4342-a2ef-afdd30ce7796,E15-D805-18795-01,SIM-B-FALCON-E15D80518795-HEALTHY-096,2027-11-17,355,49,147,1.15,ACTIVE,2026-05-15,FalconMe-HEA-096,515,408.25,HEALTHY
48717f0b-7a14-4b90-859a-3eaf3dd8ca7e,0084942a-7f9c-4342-a2ef-afdd30ce7796,E16-0930-01204-01,ENH-MAIN-00733,2027-12-16,0,2,14,146.72,ACTIVE,2025-09-01,SHELF B,544,0,OUT_OF_STOCK
bd7fd216-41ee-465e-bdb1-e11e0f767427,0084942a-7f9c-4342-a2ef-afdd30ce7796,E16-B478-12954-01,SIM-B-FALCON-E16B47812954-HEALTHY-075,2028-06-17,399,79,395,3.98,ACTIVE,2026-03-12,FalconMe-HEA-075,728,1588.02,HEALTHY
9ec861b2-ecd8-47ac-94d5-9df5455dfa51,0084942a-7f9c-4342-a2ef-afdd30ce7796,E17-1631-05203-01,BASE-GENE-07468,2030-01-29,27,10,73,45.71,ACTIVE,2026-04-19,CONTROLLED ROOM,1319,1234.17,HEALTHY
dfe47e2e-f112-4842-8be7-afa9b2254863,0084942a-7f9c-4342-a2ef-afdd30ce7796,E18-2457-02886-01,ENH-MAIN-01173,2029-03-13,17,4,34,107.81,ACTIVE,2025-06-24,MAIN STORE,997,1832.77,HEALTHY
e585a9f6-c740-458c-9ae1-25a29a5bd660,0084942a-7f9c-4342-a2ef-afdd30ce7796,E22-0672-02153-01,ENH-MAIN-00978,2029-02-08,22,9,64,72.94,ACTIVE,2025-10-21,MAIN STORE,964,1604.68,HEALTHY
7cd40e34-0f44-4614-afcd-adfe94dcf030,0084942a-7f9c-4342-a2ef-afdd30ce7796,E24-4278-04704-01,BASE-GENE-05721,2028-10-22,1,2,14,396.32,ACTIVE,2025-07-07,CONTROLLED ROOM,855,396.32,LOW_STOCK
76c065fd-8462-4053-9619-4704421340cd,0084942a-7f9c-4342-a2ef-afdd30ce7796,E28-2597-03111-02,ENH-MAIN-00484,2026-08-03,0,1,10,515.25,ACTIVE,2025-09-01,MAIN STORE,44,0,OUT_OF_STOCK
b377f048-010f-4b09-9d40-3adbc1c8cb9f,0084942a-7f9c-4342-a2ef-afdd30ce7796,E29-3965-04209-01,ENH-MAIN-00827,2030-12-22,7,3,27,278.5,ACTIVE,2025-06-23,MAIN STORE,1646,1949.5,HEALTHY
04315896-7932-4cfb-9d72-b6b29c5811bb,0084942a-7f9c-4342-a2ef-afdd30ce7796,E32-2303-03796-01,ENH-MAIN-00493,2026-08-05,0,3,23,72.73,ACTIVE,2025-12-21,FRIDGE,46,0,OUT_OF_STOCK
5fdfd48d-22dd-497c-b95b-59b3464dd655,0084942a-7f9c-4342-a2ef-afdd30ce7796,E32-3448-00825-01,ENH-MAIN-00434,2030-07-11,4,1,7,526.14,ACTIVE,2026-01-12,SHELF B,1482,2104.56,HEALTHY
7ef23eda-8524-472e-a5c2-2cef28a0ee01,0084942a-7f9c-4342-a2ef-afdd30ce7796,E34-0689-01691-01,ENH-MAIN-00737,2031-04-10,1,2,18,221.16,ACTIVE,2025-09-01,FRIDGE,1755,221.16,LOW_STOCK
d000f153-04db-45e2-8fcf-6a480090410e,0084942a-7f9c-4342-a2ef-afdd30ce7796,E34-1671-00351-01,ENH-MAIN-00789,2031-06-14,2,1,4,139.09,ACTIVE,2026-01-15,SHELF B,1820,278.18,HEALTHY
2268822b-101d-4085-a8dc-1fc150880487,0084942a-7f9c-4342-a2ef-afdd30ce7796,E34-1886-03137-01,ENH-MAIN-00887,2029-04-16,52,17,124,72.26,ACTIVE,2025-09-16,SHELF A,1031,3757.52,HEALTHY
853b4b91-add5-4a47-aff9-f538022e3c0f,0084942a-7f9c-4342-a2ef-afdd30ce7796,E34-2862-03547-05,ENH-MAIN-01108,2028-09-07,28,9,66,99.64,ACTIVE,2025-11-11,SHELF A,810,2789.92,HEALTHY
c391356f-7e20-4ad1-bec8-574d277a14b2,0084942a-7f9c-4342-a2ef-afdd30ce7796,E34-3716-00200-01,BASE-GENE-01973,2027-10-19,0,1,9,184.59,ACTIVE,2025-07-24,CONTROLLED ROOM,486,0,OUT_OF_STOCK
822499aa-b1f3-4e3a-8f38-539ce0915265,0084942a-7f9c-4342-a2ef-afdd30ce7796,E34-7801-07661-01,ENH-MAIN-01025,2029-01-17,13,4,34,236.67,ACTIVE,2025-10-11,SHELF B,942,3076.71,HEALTHY
1871fab6-7d1e-4e14-a8e8-10a7b087bc88,0084942a-7f9c-4342-a2ef-afdd30ce7796,E34-C879-04016-01,ENH-MAIN-00576,2028-06-12,52,17,124,87.69,ACTIVE,2026-02-10,SHELF B,723,4559.88,HEALTHY
13172ca3-ae23-4ec4-bf74-877c3db34c44,0084942a-7f9c-4342-a2ef-afdd30ce7796,E35-3240-03587-01,BASE-GENE-07789,2027-09-17,0,1,7,122.04,ACTIVE,2025-10-24,CONTROLLED ROOM,454,0,OUT_OF_STOCK
59ab4a5d-95cb-47a8-9371-cde4e04a21dc,0084942a-7f9c-4342-a2ef-afdd30ce7796,E36-2078-04432-01,ENH-MAIN-00465,2029-01-12,4,1,7,198.57,ACTIVE,2025-12-05,SHELF A,937,794.28,HEALTHY
9ec99997-6966-4634-9aac-aad09b5d2e23,0084942a-7f9c-4342-a2ef-afdd30ce7796,E37-2306-02108-01,ENH-MAIN-00752,2027-05-01,0,1,9,802.83,ACTIVE,2026-03-05,SHELF A,315,0,OUT_OF_STOCK
0f1c716d-8f69-4b00-b70b-2c17d0128e04,0084942a-7f9c-4342-a2ef-afdd30ce7796,E40-2411-02979-01,ENH-MAIN-00087,2030-10-26,4,1,7,221.69,ACTIVE,2025-07-21,SHELF A,1589,886.76,HEALTHY
030c1b1b-e868-4686-8aad-9cb38ee37744,0084942a-7f9c-4342-a2ef-afdd30ce7796,E40-2412-02992-01,BASE-GENE-05910,2029-09-19,190,48,349,18.66,ACTIVE,2026-01-15,SHELF B,1187,3545.4,HEALTHY
56bf2dbc-eaac-4043-8b6d-b8c4abab02bb,0084942a-7f9c-4342-a2ef-afdd30ce7796,E40-6835-06925-01,ENH-MAIN-01017,2030-04-22,13,6,48,27.95,ACTIVE,2025-12-17,SHELF B,1402,363.35,HEALTHY
c7bdb7cb-f67b-4ab7-98dc-ab86088aac8e,0084942a-7f9c-4342-a2ef-afdd30ce7796,E40-A159-10666-01,ENH-MAIN-00170,2026-09-10,0,1,4,676.57,ACTIVE,2025-09-24,SHELF B,82,0,OUT_OF_STOCK
080bac7f-1a8a-4a5a-b85e-b8f7eb9119a8,0084942a-7f9c-4342-a2ef-afdd30ce7796,E40-A159-10672-01,ENH-MAIN-00561,2026-12-18,0,1,10,896.82,ACTIVE,2025-06-18,FRIDGE,181,0,OUT_OF_STOCK
