id,pharmacy_id,drug_code,batch_number,system_quantity,counted_quantity,variance,variance_type,reason,status,resolved_by,resolved_at,created_at
2d60846c-f7a5-4f23-ad24-42460363a5bd,f1c21a7b-b096-4416-ae32-343bb5fac048,B57-0118-06187-01,ENH-FGH-MAIN-02145,18,16,-2,SHORTAGE,SYSTEM_ERROR,APPROVED,Pharm. Khalid Al Rashidi,2026-03-28T16:00:00,2026-03-28T09:00:00
dfc714f4-72fe-4846-9713-14a2edf3bbfe,d84f043a-6753-445a-afd9-df51c677189d,C35-4103-05977-01,ENH-FGH-ICU-03974,0,1,1,SURPLUS,SYSTEM_ERROR,APPROVED,Dr. Mohammed Al Shamsi,2026-03-28T16:00:00,2026-03-28T09:00:00
71c900d4-c64e-43f9-bc24-259fcc18dbd9,d84f043a-6753-445a-afd9-df51c677189d,C84-5255-03449-01,BASE-ICU-04443,0,8,8,SURPLUS,SYSTEM_ERROR,REJECTED,Dr. Sara Al Nuaimi,2026-03-28T16:00:00,2026-03-28T09:00:00
d2e2ee33-b3e1-4038-a94c-f951658e114c,d84f043a-6753-445a-afd9-df51c677189d,CW5-9968-10376-01,BASE-ICU-01626,0,8,8,SURPLUS,RECEIVING_ERROR,APPROVED,Pharm. Khalid Al Rashidi,2026-03-28T16:00:00,2026-03-28T09:00:00
d5a294a8-d131-427e-9edc-0d58035ebc4d,d84f043a-6753-445a-afd9-df51c677189d,D01-0033-00442-01,BASE-ICU-07199,0,4,4,SURPLUS,RECEIVING_ERROR,UNDER_REVIEW,,,2026-03-28T09:00:00
471cd0aa-790b-4b43-a57c-d7f9dbd038e2,d84f043a-6753-445a-afd9-df51c677189d,D27-6911-05571-01,BASE-ICU-03357,0,5,5,SURPLUS,SYSTEM_ERROR,APPROVED,Dr. Fatima Al Zaabi,2026-03-28T16:00:00,2026-03-28T09:00:00
c46d74b9-76ce-45e1-aa52-8abc04794f67,ff4445cb-add6-4bca-9b1b-bcfa8c1953a9,AG6-6579-07161-02,BASE-COMM-03390,0,10,10,SURPLUS,COUNTING_ERROR,APPROVED,Dr. Mohammed Al Shamsi,2026-03-28T16:00:00,2026-03-28T09:00:00
a7c7ab16-5cbf-46a9-86d9-c1d025321d96,ff4445cb-add6-4bca-9b1b-bcfa8c1953a9,AG9-D499-18004-01,BASE-COMM-03294,0,4,4,SURPLUS,SYSTEM_ERROR,APPROVED,Dr. Fatima Al Zaabi,2026-03-28T16:00:00,2026-03-28T09:00:00
507ff8bb-9eeb-438c-932e-6e73b2d8a788,f1c21a7b-b096-4416-ae32-343bb5fac048,B72-2305-05862-01,BASE-GENE-06206,2,1,-1,SHORTAGE,SYSTEM_ERROR,APPROVED,Pharm. Aisha Al Kaabi,2026-03-28T16:00:00,2026-03-28T09:00:00
e6d18d3f-b8cb-45c7-b219-9f69ccd15106,f1c21a7b-b096-4416-ae32-343bb5fac048,A54-0863-01040-01,BASE-GENE-05369,0,9,9,SURPLUS,COUNTING_ERROR,APPROVED,Dr. Mohammed Al Shamsi,2026-03-28T16:00:00,2026-03-28T09:00:00
96ea0fad-b436-4885-8668-5fdc4d12ed4a,f1c21a7b-b096-4416-ae32-343bb5fac048,A96-0322-04688-01,BASE-GENE-02361,67,77,10,SURPLUS,SYSTEM_ERROR,REJECTED,Dr. Sara Al Nuaimi,2026-03-28T16:00:00,2026-03-28T09:00:00
2c599ab7-3c92-4798-819b-4a957bab18fb,3b42936b-7b0f-4d51-806d-8ac6eab5009c,C23-2220-01724-01,BASE-OR-03827,31,24,-7,SHORTAGE,COUNTING_ERROR,UNDER_REVIEW,,,2026-03-28T09:00:00
8917b644-df4e-49fe-9a17-f5c00b1f1934,f1c21a7b-b096-4416-ae32-343bb5fac048,B78-4217-04605-01,ENH-FGH-MAIN-01659,1,0,-1,SHORTAGE,THEFT_SUSPECTED,APPROVED,Pharm. Khalid Al Rashidi,2026-03-28T16:00:00,2026-03-28T09:00:00
51d85544-8019-4403-bfdb-281ceb6217f6,3b42936b-7b0f-4d51-806d-8ac6eab5009c,C77-0573-03105-01,BASE-OR-02212,0,1,1,SURPLUS,COUNTING_ERROR,APPROVED,Dr. Fatima Al Zaabi,2026-03-28T16:00:00,2026-03-28T09:00:00
341e938e-4c00-4c14-bcb9-8f8dd9dc6470,f1c21a7b-b096-4416-ae32-343bb5fac048,A19-2046-02408-01,BASE-GENE-00660,1,7,6,SURPLUS,COUNTING_ERROR,APPROVED,Dr. Sara Al Nuaimi,2026-03-28T16:00:00,2026-03-28T09:00:00
3360bebb-5cd9-4a59-b370-847aad503876,3b42936b-7b0f-4d51-806d-8ac6eab5009c,C83-3271-05400-01,BASE-OR-04407,20,24,4,SURPLUS,RECEIVING_ERROR,APPROVED,Dr. Ahmed Al Mansoori,2026-03-28T16:00:00,2026-03-28T09:00:00
cf210942-114c-45c2-b4cb-b1226eb33e58,f1c21a7b-b096-4416-ae32-343bb5fac048,B79-0050-02716-01,BASE-GENE-04335,5,4,-1,SHORTAGE,DISPENSING_ERROR,APPROVED,Dr. Fatima Al Zaabi,2026-03-28T16:00:00,2026-03-28T09:00:00
b9f26e90-a5b8-4d52-af38-58337ee8972e,3b42936b-7b0f-4d51-806d-8ac6eab5009c,D75-2342-02736-01,BASE-OR-01402,0,7,7,SURPLUS,RECEIVING_ERROR,UNDER_REVIEW,,,2026-03-28T09:00:00
0e35c159-0356-43b4-9369-2e1a04f0b6fe,f1c21a7b-b096-4416-ae32-343bb5fac048,A96-7140-03300-01,BASE-GENE-03196,8,6,-2,SHORTAGE,THEFT_SUSPECTED,REJECTED,Dr. Sara Al Nuaimi,2026-03-28T16:00:00,2026-03-28T09:00:00
77c3b2ba-3685-4dfd-ae75-ecd04d4f569c,3b42936b-7b0f-4d51-806d-8ac6eab5009c,DO2-B759-13541-02,SIM-B-FSCAMB-DO2B75913541-HEALTHY-112,41,30,-11,SHORTAGE,SYSTEM_ERROR,APPROVED,Pharm. Aisha Al Kaabi,2026-03-28T16:00:00,2026-03-28T09:00:00
98138dba-e192-4d7a-a8ec-7aba3114444f,f1c21a7b-b096-4416-ae32-343bb5fac048,B86-3978-04239-01,ENH-FGH-MAIN-01495,15,13,-2,SHORTAGE,THEFT_SUSPECTED,APPROVED,Pharm. Khalid Al Rashidi,2026-03-28T16:00:00,2026-03-28T09:00:00
479ba7c5-74cd-4527-805a-052117363ae3,3b42936b-7b0f-4d51-806d-8ac6eab5009c,DO2-C136-14492-01,SIM-B-FSCAMB-DO2C13614492-HEALTHY-039,13,11,-2,SHORTAGE,COUNTING_ERROR,APPROVED,Dr. Fatima Al Zaabi,2026-03-28T16:00:00,2026-03-28T09:00:00
171f8cb6-1818-4eca-afad-007510c37bca,3b42936b-7b0f-4d51-806d-8ac6eab5009c,DP7-1133-10610-02,SIM-B-FSCAMB-DP7113310610-HEALTHY-288,13,10,-3,SHORTAGE,THEFT_SUSPECTED,APPROVED,Dr. Mohammed Al Shamsi,2026-03-28T16:00:00,2026-03-28T09:00:00
c99b7922-f6e6-4e66-a379-61a8e17c4978,3b42936b-7b0f-4d51-806d-8ac6eab5009c,DP7-A034-12442-02,SIM-B-FSCAMB-DP7A03412442-HEALTHY-202,22,30,8,SURPLUS,SYSTEM_ERROR,REJECTED,Pharm. Khalid Al Rashidi,2026-03-28T16:00:00,2026-03-28T09:00:00
c6166645-8cd2-41f6-9235-5bbd4e8ea13b,f1c21a7b-b096-4416-ae32-343bb5fac048,B93-4867-05160-01,ENH-FGH-MAIN-01762,4,3,-1,SHORTAGE,COUNTING_ERROR,APPROVED,Dr. Fatima Al Zaabi,2026-03-28T16:00:00,2026-03-28T09:00:00
ce229e3a-5d3c-4316-b881-251165fcd62b,f1c21a7b-b096-4416-ae32-343bb5fac048,A54-2187-02566-01,BASE-GENE-04735,1,0,-1,SHORTAGE,DISPENSING_ERROR,REJECTED,Dr. Mohammed Al Shamsi,2026-03-28T16:00:00,2026-03-28T09:00:00
2897fc76-99a8-4a94-9a28-5eb9285bd2f2,f1c21a7b-b096-4416-ae32-343bb5fac048,A96-7707-05143-03,ENH-FGH-MAIN-01441,4,11,7,SURPLUS,RECEIVING_ERROR,APPROVED,Dr. Sara Al Nuaimi,2026-03-28T16:00:00,2026-03-28T09:00:00
8d66c6fe-b1fb-41a0-ab9b-dd4db539e3d1,3b42936b-7b0f-4d51-806d-8ac6eab5009c,DQ6-7747-00083-02,SIM-B-FSCAMB-DQ6774700083-LOW_STOCK-020,0,8,8,SURPLUS,SYSTEM_ERROR,APPROVED,Dr. Sara Al Nuaimi,2026-03-28T16:00:00,2026-03-28T09:00:00
c1b52920-5d1f-49a0-9182-7d31621849cb,f1c21a7b-b096-4416-ae32-343bb5fac048,B95-0132-04111-01,BASE-GENE-03840,4,6,2,SURPLUS,RECEIVING_ERROR,APPROVED,Dr. Mohammed Al Shamsi,2026-03-28T16:00:00,2026-03-28T09:00:00
a5ce7df6-be1a-4af1-9536-c4afc623ddec,3b42936b-7b0f-4d51-806d-8ac6eab5009c,E08-0498-00564-01,SIM-B-FSCAMB-E08049800564-HEALTHY-131,193,175,-18,SHORTAGE,DISPENSING_ERROR,REJECTED,Pharm. Aisha Al Kaabi,2026-03-28T16:00:00,2026-03-28T09:00:00
3a71742a-bd88-481f-8a1f-1411648b522b,3b42936b-7b0f-4d51-806d-8ac6eab5009c,E08-3921-03186-02,SIM-B-FSCAMB-E08392103186-HEALTHY-353,430,416,-14,SHORTAGE,COUNTING_ERROR,APPROVED,Dr. Sara Al Nuaimi,2026-03-28T16:00:00,2026-03-28T09:00:00
0559fc1d-06be-4003-8266-8ea66454966d,3b42936b-7b0f-4d51-806d-8ac6eab5009c,E09-0094-03138-01,SIM-B-FSCAMB-E09009403138-HEALTHY-215,474,458,-16,SHORTAGE,DISPENSING_ERROR,APPROVED,Dr. Mohammed Al Shamsi,2026-03-28T16:00:00,2026-03-28T09:00:00
3d4dbdf8-478a-4967-b37f-84661560505d,3b42936b-7b0f-4d51-806d-8ac6eab5009c,E11-3219-03664-01,SIM-B-FSCAMB-E11321903664-HEALTHY-122,29,26,-3,SHORTAGE,COUNTING_ERROR,APPROVED,Pharm. Aisha Al Kaabi,2026-03-28T16:00:00,2026-03-28T09:00:00
a9b41ec1-aa20-4602-bdb1-31ed33210aec,3b42936b-7b0f-4d51-806d-8ac6eab5009c,E11-4705-07507-01,SIM-B-FSCAMB-E11470507507-HEALTHY-310,191,179,-12,SHORTAGE,THEFT_SUSPECTED,APPROVED,Dr. Sara Al Nuaimi,2026-03-28T16:00:00,2026-03-28T09:00:00
6b5f012a-a95b-4027-8ddb-851a0282aee4,3b42936b-7b0f-4d51-806d-8ac6eab5009c,E11-5398-05684-01,SIM-B-FSCAMB-E11539805684-PRE_OOS-026,50,58,8,SURPLUS,COUNTING_ERROR,UNDER_REVIEW,,,2026-03-28T09:00:00
bf656c56-8128-4ed5-bc16-da5ed7814b30,ff4445cb-add6-4bca-9b1b-bcfa8c1953a9,B46-3970-02471-01,BASE-COMM-01022,0,7,7,SURPLUS,SYSTEM_ERROR,APPROVED,Dr. Ahmed Al Mansoori,2026-03-28T16:00:00,2026-03-28T09:00:00
8707d09f-f069-49cb-9a40-9485151d943c,496cd94e-4f16-4a63-a599-7da8e75020a4,A29-B221-07499-01,BASE-COMM-07802,35,31,-4,SHORTAGE,THEFT_SUSPECTED,APPROVED,Pharm. Aisha Al Kaabi,2026-03-28T16:00:00,2026-03-28T09:00:00
0a1059fa-e9b6-436a-8d52-2ec1b45e1134,496cd94e-4f16-4a63-a599-7da8e75020a4,A67-0176-01294-01,BASE-COMM-07181,10,8,-2,SHORTAGE,DISPENSING_ERROR,APPROVED,Pharm. Aisha Al Kaabi,2026-03-28T16:00:00,2026-03-28T09:00:00
40d0eaa0-b975-41d5-81f6-8cc2901f9027,496cd94e-4f16-4a63-a599-7da8e75020a4,A94-0368-01585-01,BASE-COMM-05410,0,10,10,SURPLUS,RECEIVING_ERROR,APPROVED,Dr. Ahmed Al Mansoori,2026-03-28T16:00:00,2026-03-28T09:00:00
bd0cf376-5158-4a5b-b18e-81a75bdccdc2,496cd94e-4f16-4a63-a599-7da8e75020a4,AB3-D346-03254-01,BASE-COMM-04319,193,178,-15,SHORTAGE,DISPENSING_ERROR,APPROVED,Pharm. Khalid Al Rashidi,2026-03-28T16:00:00,2026-03-28T09:00:00
140ddcd9-5675-4ca0-a286-b794dfa631b4,496cd94e-4f16-4a63-a599-7da8e75020a4,B97-1851-02295-02,BASE-COMM-05878,61,60,-1,SHORTAGE,COUNTING_ERROR,REJECTED,Pharm. Aisha Al Kaabi,2026-03-28T16:00:00,2026-03-28T09:00:00
87a3ecf2-600e-4869-b6d2-07a18355aad2,496cd94e-4f16-4a63-a599-7da8e75020a4,BC3-9870-10253-01,BASE-COMM-00639,237,230,-7,SHORTAGE,DISPENSING_ERROR,APPROVED,Dr. Sara Al Nuaimi,2026-03-28T16:00:00,2026-03-28T09:00:00
0d3d153a-a94c-4831-bb8b-bafa44df780e,496cd94e-4f16-4a63-a599-7da8e75020a4,C05-6838-04111-01,BASE-COMM-07035,0,1,1,SURPLUS,SYSTEM_ERROR,UNDER_REVIEW,,,2026-03-28T09:00:00
123c26b6-0510-4746-954e-5a7033127ee1,496cd94e-4f16-4a63-a599-7da8e75020a4,CH8-9821-10174-02,BASE-COMM-04830,0,7,7,SURPLUS,RECEIVING_ERROR,APPROVED,Pharm. Aisha Al Kaabi,2026-03-28T16:00:00,2026-03-28T09:00:00
a70eabe6-dfb1-43d9-b948-254262f9d103,496cd94e-4f16-4a63-a599-7da8e75020a4,D60-4328-06086-01,BASE-COMM-07311,0,3,3,SURPLUS,RECEIVING_ERROR,UNDER_REVIEW,,,2026-03-28T09:00:00
7973f748-3c92-4db7-9bd5-7977aba9a8dd,496cd94e-4f16-4a63-a599-7da8e75020a4,D88-3245-03751-01,BASE-COMM-05533,41,37,-4,SHORTAGE,THEFT_SUSPECTED,APPROVED,Dr. Ahmed Al Mansoori,2026-03-28T16:00:00,2026-03-28T09:00:00
1fdb8fde-ab6d-4cc4-85f5-47dd25fcab4c,496cd94e-4f16-4a63-a599-7da8e75020a4,DL2-A309-10840-01,BASE-COMM-04171,0,10,10,SURPLUS,SYSTEM_ERROR,APPROVED,Pharm. Khalid Al Rashidi,2026-03-28T16:00:00,2026-03-28T09:00:00
4425b5e9-b48e-4b8d-9527-f7485e72e6dd,496cd94e-4f16-4a63-a599-7da8e75020a4,DO2-B777-13582-02,SIM-B-FRNRET-DO2B77713582-HEALTHY-337,11,8,-3,SHORTAGE,DISPENSING_ERROR,APPROVED,Dr. Ahmed Al Mansoori,2026-03-28T16:00:00,2026-03-28T09:00:00
c4824523-d46a-4352-8672-42b1bdbcfcb0,496cd94e-4f16-4a63-a599-7da8e75020a4,DQ1-A139-02340-01,SIM-B-FRNRET-DQ1A13902340-PRE_OOS-008,26,27,1,SURPLUS,RECEIVING_ERROR,UNDER_REVIEW,,,2026-03-28T09:00:00
dc378e6d-33c2-4d34-b09a-b61763b3f29f,496cd94e-4f16-4a63-a599-7da8e75020a4,DQ6-7747-00083-02,SIM-B-FRNRET-DQ6774700083-HEALTHY-267,167,159,-8,SHORTAGE,COUNTING_ERROR,REJECTED,Dr. Fatima Al Zaabi,2026-03-28T16:00:00,2026-03-28T09:00:00
ee621870-d819-4a90-ae47-bf8106370019,496cd94e-4f16-4a63-a599-7da8e75020a4,E04-2481-02913-01,SIM-B-FRNRET-E04248102913-PRE_OOS-000,35,43,8,SURPLUS,SYSTEM_ERROR,APPROVED,Dr. Mohammed Al Shamsi,2026-03-28T16:00:00,2026-03-28T09:00:00
9191a85b-ce6d-4cbf-9087-dee52e30b366,496cd94e-4f16-4a63-a599-7da8e75020a4,E08-2888-03326-01,SIM-B-FRNRET-E08288803326-HEALTHY-094,40,33,-7,SHORTAGE,DISPENSING_ERROR,APPROVED,Pharm. Khalid Al Rashidi,2026-03-28T16:00:00,2026-03-28T09:00:00
241aaf8f-4ba3-47a5-9b72-8e0e5eec431f,496cd94e-4f16-4a63-a599-7da8e75020a4,E08-5952-00113-01,SIM-B-FRNRET-E08595200113-PRE_OOS-015,24,25,1,SURPLUS,SYSTEM_ERROR,APPROVED,Pharm. Khalid Al Rashidi,2026-03-28T16:00:00,2026-03-28T09:00:00
d133e922-6a5c-4571-bd30-84107d58b846,496cd94e-4f16-4a63-a599-7da8e75020a4,E09-0095-03537-01,SIM-B-FRNRET-E09009503537-HEALTHY-140,389,387,-2,SHORTAGE,COUNTING_ERROR,REJECTED,Pharm. Aisha Al Kaabi,2026-03-28T16:00:00,2026-03-28T09:00:00
00999988-f38e-4569-b885-45c81beedfe6,496cd94e-4f16-4a63-a599-7da8e75020a4,E09-0100-00458-01,SIM-B-FRNRET-E09010000458-HEALTHY-137,204,185,-19,SHORTAGE,SYSTEM_ERROR,APPROVED,Dr. Mohammed Al Shamsi,2026-03-28T16:00:00,2026-03-28T09:00:00
2e2e17ff-4cb7-4678-841b-191b1d2f9015,496cd94e-4f16-4a63-a599-7da8e75020a4,E11-3219-03664-01,SIM-B-FRNRET-E11321903664-HEALTHY-057,155,159,4,SURPLUS,RECEIVING_ERROR,APPROVED,Dr. Ahmed Al Mansoori,2026-03-28T16:00:00,2026-03-28T09:00:00
08320c35-dea0-42c0-a7e1-59977443d013,496cd94e-4f16-4a63-a599-7da8e75020a4,E12-0698-04617-01,SIM-B-FRNRET-E12069804617-HEALTHY-296,20,19,-1,SHORTAGE,COUNTING_ERROR,UNDER_REVIEW,,,2026-03-28T09:00:00
1daabfb2-216f-452f-bfd6-9029bbe65707,496cd94e-4f16-4a63-a599-7da8e75020a4,E12-8826-08702-03,SIM-B-FRNRET-E12882608702-HEALTHY-170,32,29,-3,SHORTAGE,THEFT_SUSPECTED,APPROVED,Dr. Fatima Al Zaabi,2026-03-28T16:00:00,2026-03-28T09:00:00
4246b126-d874-44b3-bb56-5ead58de4d4b,496cd94e-4f16-4a63-a599-7da8e75020a4,E13-7116-18198-01,SIM-B-FRNRET-E13711618198-HEALTHY-244,143,142,-1,SHORTAGE,THEFT_SUSPECTED,APPROVED,Pharm. Khalid Al Rashidi,2026-03-28T16:00:00,2026-03-28T09:00:00
8392c20d-869f-4b4e-adea-00de10778b9a,496cd94e-4f16-4a63-a599-7da8e75020a4,E15-0441-02874-03,SIM-B-FRNRET-E15044102874-HEALTHY-110,298,288,-10,SHORTAGE,COUNTING_ERROR,APPROVED,Dr. Ahmed Al Mansoori,2026-03-28T16:00:00,2026-03-28T09:00:00
dcb788ac-491d-4bd5-8750-19a2599e99e0,b477cd79-c0e5-4dcf-9804-2be2ef47a936,A60-5121-01685-01,BASE-COMM-07290,166,158,-8,SHORTAGE,DISPENSING_ERROR,APPROVED,Dr. Ahmed Al Mansoori,2026-03-28T16:00:00,2026-03-28T09:00:00
8574834c-4b22-4621-8708-7c0fb7cc50bc,b477cd79-c0e5-4dcf-9804-2be2ef47a936,A90-3388-03880-01,BASE-COMM-01046,0,4,4,SURPLUS,RECEIVING_ERROR,APPROVED,Dr. Mohammed Al Shamsi,2026-03-28T16:00:00,2026-03-28T09:00:00
4ed13812-a437-43a5-a4cc-f472c259bb76,b477cd79-c0e5-4dcf-9804-2be2ef47a936,AU9-5658-10102-02,BASE-COMM-04965,44,33,-11,SHORTAGE,DISPENSING_ERROR,REJECTED,Pharm. Khalid Al Rashidi,2026-03-28T16:00:00,2026-03-28T09:00:00
7294d94c-9e3e-46e6-8ef0-c5b571f63547,b477cd79-c0e5-4dcf-9804-2be2ef47a936,B46-3628-02156-01,BASE-COMM-07147,0,9,9,SURPLUS,RECEIVING_ERROR,UNDER_REVIEW,,,2026-03-28T09:00:00
307ead5c-789f-4000-b1c5-46def6a0a8a0,b477cd79-c0e5-4dcf-9804-2be2ef47a936,B74-4014-04299-01,BASE-COMM-01739,41,34,-7,SHORTAGE,COUNTING_ERROR,APPROVED,Dr. Mohammed Al Shamsi,2026-03-28T16:00:00,2026-03-28T09:00:00
e228c979-396c-4464-9f9f-20da0780ffd1,b477cd79-c0e5-4dcf-9804-2be2ef47a936,BV9-9956-11081-01,BASE-COMM-05979,6,14,8,SURPLUS,SYSTEM_ERROR,APPROVED,Pharm. Aisha Al Kaabi,2026-03-28T16:00:00,2026-03-28T09:00:00
7ee6d24a-730b-4aee-a22f-c839700a1a4d,b477cd79-c0e5-4dcf-9804-2be2ef47a936,C34-0575-02810-01,BASE-COMM-04251,0,5,5,SURPLUS,COUNTING_ERROR,APPROVED,Pharm. Aisha Al Kaabi,2026-03-28T16:00:00,2026-03-28T09:00:00
88a09369-4721-4898-bdc4-643725516b70,b477cd79-c0e5-4dcf-9804-2be2ef47a936,CW9-B154-12341-01,BASE-COMM-02217,0,9,9,SURPLUS,COUNTING_ERROR,APPROVED,Dr. Sara Al Nuaimi,2026-03-28T16:00:00,2026-03-28T09:00:00
c6d1944a-df01-4cf4-a7af-680ae40e500b,b477cd79-c0e5-4dcf-9804-2be2ef47a936,D86-9823-10218-02,BASE-COMM-01988,0,2,2,SURPLUS,SYSTEM_ERROR,APPROVED,Dr. Ahmed Al Mansoori,2026-03-28T16:00:00,2026-03-28T09:00:00
e7aa4b6d-b3bd-42e7-9ad9-431135538f17,b477cd79-c0e5-4dcf-9804-2be2ef47a936,DQ1-A139-02340-01,SIM-B-FRNRET-DQ1A13902340-HEALTHY-168,45,38,-7,SHORTAGE,DISPENSING_ERROR,APPROVED,Dr. Fatima Al Zaabi,2026-03-28T16:00:00,2026-03-28T09:00:00
d6cd3af1-6fce-4b6c-a71b-1625fb6d3eb7,b477cd79-c0e5-4dcf-9804-2be2ef47a936,DQ6-7747-00082-02,SIM-B-FRNRET-DQ6774700082-HEALTHY-178,407,388,-19,SHORTAGE,DISPENSING_ERROR,UNDER_REVIEW,,,2026-03-28T09:00:00
c828e07b-afec-4fc6-9d70-757d7df93a0e,b477cd79-c0e5-4dcf-9804-2be2ef47a936,DX7-4970-05685-03,BASE-COMM-01044,5,4,-1,SHORTAGE,SYSTEM_ERROR,APPROVED,Dr. Ahmed Al Mansoori,2026-03-28T16:00:00,2026-03-28T09:00:00
32ed8355-e743-4c8f-860e-0bb1003698c1,f1c21a7b-b096-4416-ae32-343bb5fac048,A21-5064-03388-02,BASE-GENE-00913,1,4,3,SURPLUS,RECEIVING_ERROR,APPROVED,Dr. Mohammed Al Shamsi,2026-03-28T16:00:00,2026-03-28T09:00:00
641cbe1d-f291-4f34-9d43-9b796483c396,b477cd79-c0e5-4dcf-9804-2be2ef47a936,E08-3921-03186-02,SIM-B-FRNRET-E08392103186-HEALTHY-301,86,84,-2,SHORTAGE,DISPENSING_ERROR,APPROVED,Dr. Sara Al Nuaimi,2026-03-28T16:00:00,2026-03-28T09:00:00
32b888d1-294f-4f7e-8411-72710593f22c,b477cd79-c0e5-4dcf-9804-2be2ef47a936,E08-3921-03188-02,SIM-B-FRNRET-E08392103188-HEALTHY-147,476,469,-7,SHORTAGE,THEFT_SUSPECTED,APPROVED,Dr. Mohammed Al Shamsi,2026-03-28T16:00:00,2026-03-28T09:00:00
009dd054-6434-44d5-af5d-ae9319781cbe,b477cd79-c0e5-4dcf-9804-2be2ef47a936,E09-0095-03537-01,SIM-B-FRNRET-E09009503537-HEALTHY-092,71,76,5,SURPLUS,COUNTING_ERROR,APPROVED,Dr. Sara Al Nuaimi,2026-03-28T16:00:00,2026-03-28T09:00:00
bdf420f9-044f-4975-9b00-5a54d556340f,b477cd79-c0e5-4dcf-9804-2be2ef47a936,E09-0099-00461-03,SIM-B-FRNRET-E09009900461-HEALTHY-345,74,83,9,SURPLUS,RECEIVING_ERROR,APPROVED,Dr. Mohammed Al Shamsi,2026-03-28T16:00:00,2026-03-28T09:00:00
7a580631-6ebd-4855-81fe-f57771ccee9a,b477cd79-c0e5-4dcf-9804-2be2ef47a936,E11-0700-00788-01,SIM-B-FRNRET-E11070000788-HEALTHY-236,168,172,4,SURPLUS,RECEIVING_ERROR,APPROVED,Pharm. Khalid Al Rashidi,2026-03-28T16:00:00,2026-03-28T09:00:00
93ffe43f-f078-4ca0-9ece-58eb4c5fd05a,b477cd79-c0e5-4dcf-9804-2be2ef47a936,E11-4705-07507-01,SIM-B-FRNRET-E11470507507-HEALTHY-046,298,283,-15,SHORTAGE,SYSTEM_ERROR,APPROVED,Pharm. Aisha Al Kaabi,2026-03-28T16:00:00,2026-03-28T09:00:00
3e748240-7675-43bb-ac9b-44510179afd6,b477cd79-c0e5-4dcf-9804-2be2ef47a936,E11-5398-05682-01,SIM-B-FRNRET-E11539805682-EXPIRED-000,11,10,-1,SHORTAGE,COUNTING_ERROR,UNDER_REVIEW,,,2026-03-28T09:00:00
04183adc-7ac8-414d-9050-6d87eba597e9,b477cd79-c0e5-4dcf-9804-2be2ef47a936,E12-8826-08702-03,SIM-B-FRNRET-E12882608702-HEALTHY-118,1,0,-1,SHORTAGE,SYSTEM_ERROR,APPROVED,Dr. Sara Al Nuaimi,2026-03-28T16:00:00,2026-03-28T09:00:00
a92f727e-e61c-42fb-9c83-f9d02b3d6b61,b477cd79-c0e5-4dcf-9804-2be2ef47a936,E15-0441-02874-01,SIM-B-FRNRET-E15044102874-HEALTHY-023,135,142,7,SURPLUS,COUNTING_ERROR,REJECTED,Pharm. Aisha Al Kaabi,2026-03-28T16:00:00,2026-03-28T09:00:00
f4c1e685-27d2-455d-9edc-f47baa0ba44f,b477cd79-c0e5-4dcf-9804-2be2ef47a936,E15-D372-14771-01,SIM-B-FRNRET-E15D37214771-HEALTHY-047,45,39,-6,SHORTAGE,SYSTEM_ERROR,REJECTED,Dr. Ahmed Al Mansoori,2026-03-28T16:00:00,2026-03-28T09:00:00
5d90fb10-c3d4-4284-9b25-0ea6bfdf9109,ff4445cb-add6-4bca-9b1b-bcfa8c1953a9,B48-1817-02486-02,BASE-COMM-05226,8,6,-2,SHORTAGE,DISPENSING_ERROR,APPROVED,Dr. Ahmed Al Mansoori,2026-03-28T16:00:00,2026-03-28T09:00:00
e808d340-4827-4564-ab9b-3c2b3d30ef17,ff4445cb-add6-4bca-9b1b-bcfa8c1953a9,BC2-9319-08595-10,BASE-COMM-07387,67,68,1,SURPLUS,RECEIVING_ERROR,UNDER_REVIEW,,,2026-03-28T09:00:00
12285916-e1a5-4797-b809-db432eb545be,ff4445cb-add6-4bca-9b1b-bcfa8c1953a9,BH6-9195-09611-02,BASE-COMM-04187,48,34,-14,SHORTAGE,DISPENSING_ERROR,APPROVED,Pharm. Aisha Al Kaabi,2026-03-28T16:00:00,2026-03-28T09:00:00
82e365de-bfa8-497e-81b3-5c09b3e23928,ff4445cb-add6-4bca-9b1b-bcfa8c1953a9,C22-4553-01171-01,BASE-COMM-00181,10,7,-3,SHORTAGE,THEFT_SUSPECTED,REJECTED,Pharm. Aisha Al Kaabi,2026-03-28T16:00:00,2026-03-28T09:00:00
5ac17e69-5219-4855-bb3e-9ea3b8fb0440,ff4445cb-add6-4bca-9b1b-bcfa8c1953a9,C53-5351-03995-01,BASE-COMM-03334,114,121,7,SURPLUS,RECEIVING_ERROR,APPROVED,Dr. Sara Al Nuaimi,2026-03-28T16:00:00,2026-03-28T09:00:00
c45598e1-08d8-4759-84d0-4d21ef806ea5,c8deb8a8-4c5d-44b5-86c8-95a61cd4731e,A91-4895-05246-01,BASE-COMM-07628,0,2,2,SURPLUS,RECEIVING_ERROR,APPROVED,Dr. Fatima Al Zaabi,2026-03-28T16:00:00,2026-03-28T09:00:00
